,X1,X2,pearson_abs,pearson_dir
2269,bicarbonate_min,wbc_max,0.12361792271711147,-1.0
2801,wbc_max,bicarbonate_min,0.12361792271711147,-1.0
1445,spo2_max,ventilation_status_highflow,0.12360044093396111,-1.0
4561,ventilation_status_highflow,spo2_max,0.12360044093396111,-1.0
924,nbpd_max,n_stays,0.12340800828425032,-1.0
12,n_stays,nbpd_max,0.12340800828425032,-1.0
2230,glucose_max,abps,0.12320386009641329,-1.0
5726,abps,glucose_max,0.12320386009641329,-1.0
2231,glucose_max,abpd,0.12313049855541519,-1.0
5803,abpd,glucose_max,0.12313049855541519,-1.0
734,nbpm_min,ph_min,0.12300026091398199,1.0
3166,ph_min,nbpm_min,0.12300026091398199,1.0
1093,nbps_max,rr_min,0.122964109354479,1.0
1169,rr_min,nbps_max,0.122964109354479,1.0
5545,albumin,anchor_age,0.12203378312661527,-1.0
149,anchor_age,albumin,0.12203378312661527,-1.0
3380,pco2_min,vasopressin,0.12194174688935817,-1.0
5356,vasopressin,pco2_min,0.12194174688935817,-1.0
273,weight,ph_max,0.12157068978465271,-1.0
3237,ph_max,weight,0.12157068978465271,-1.0
1733,bun_max,magnesium_min,0.1215531994882669,1.0
3025,magnesium_min,bun_max,0.1215531994882669,1.0
3692,gcs_min,bilirubin,0.12150688756396,-1.0
5668,bilirubin,gcs_min,0.12150688756396,-1.0
3323,pco2_min,nbpd_max,0.1214036921270344,1.0
967,nbpd_max,pco2_min,0.1214036921270344,1.0
3329,pco2_min,spo2_max,0.12139419754209767,-1.0
1429,spo2_max,pco2_min,0.12139419754209767,-1.0
2232,glucose_max,abpm,0.1212073042981134,-1.0
5880,abpm,glucose_max,0.1212073042981134,-1.0
4827,ventilation_status_oxygen,admission_type_elective,0.12116830090085638,1.0
4143,admission_type_elective,ventilation_status_oxygen,0.12116830090085638,1.0
948,nbpd_max,calcium_max,0.1211247681588222,1.0
1860,calcium_max,nbpd_max,0.1211247681588222,1.0
3078,magnesium_min,abpd,0.12109197181792206,1.0
5814,abpd,magnesium_min,0.12109197181792206,1.0
2236,bicarbonate_min,weight,0.12108835216045394,1.0
260,weight,bicarbonate_min,0.12108835216045394,1.0
3077,magnesium_min,abps,0.12087527156718549,1.0
5737,abps,magnesium_min,0.12087527156718549,1.0
1431,spo2_max,po2_min,0.12052862880163001,1.0
3483,po2_min,spo2_max,0.12052862880163001,1.0
4438,admission_type_surgical_same_day_admission,urineoutput,0.12049268764687925,-1.0
3830,urineoutput,admission_type_surgical_same_day_admission,0.12049268764687925,-1.0
1389,spo2_max,weight,0.12040368663839518,-1.0
249,weight,spo2_max,0.12040368663839518,-1.0
778,nbpm_max,temperature_max,0.1202574423464951,1.0
626,temperature_max,nbpm_max,0.1202574423464951,1.0
3792,urineoutput,platelet_min,0.1201569314128768,1.0
1512,platelet_min,urineoutput,0.1201569314128768,1.0
1751,bun_max,admission_type_surgical_same_day_admission,0.12009236625410342,-1.0
4411,admission_type_surgical_same_day_admission,bun_max,0.12009236625410342,-1.0
481,heart_rate_max,platelet_min,0.11999206893174583,1.0
1469,platelet_min,heart_rate_max,0.11999206893174583,1.0
405,heart_rate_min,platelet_max,0.11994872187663302,1.0
1545,platelet_max,heart_rate_min,0.11994872187663302,1.0
2168,glucose_max,nbpd_max,0.1198044947624935,1.0
952,nbpd_max,glucose_max,0.1198044947624935,1.0
5626,bilirubin,heart_rate_min,0.11972062247544389,1.0
458,heart_rate_min,bilirubin,0.11972062247544389,1.0
3573,po2_max,potassium_min,0.11967747702641685,1.0
2433,potassium_min,po2_max,0.11967747702641685,1.0
3491,po2_min,creatinine_max,0.11952999715302427,-1.0
2047,creatinine_max,po2_min,0.11952999715302427,-1.0
3378,pco2_min,norepinephrine,0.11947388442092491,-1.0
5202,norepinephrine,pco2_min,0.11947388442092491,-1.0
4434,admission_type_surgical_same_day_admission,po2_min,0.11944434011532065,1.0
3522,po2_min,admission_type_surgical_same_day_admission,0.11944434011532065,1.0
3562,po2_max,platelet_max,0.11894077489815187,-1.0
1586,platelet_max,po2_max,0.11894077489815187,-1.0
2695,wbc_min,n_stays,0.11881537074470741,-1.0
35,n_stays,wbc_min,0.11881537074470741,-1.0
1963,creatinine_min,lactate_max,0.11850348672978597,1.0
2951,lactate_max,creatinine_min,0.11850348672978597,1.0
1306,rr_max,abps,0.11843344983758448,-1.0
5714,abps,rr_max,0.11843344983758448,-1.0
3278,ph_max,pco2_max,0.11835201187458019,-1.0
3430,pco2_max,ph_max,0.11835201187458019,-1.0
5791,abpd,rr_max,0.11830008558531516,-1.0
1307,rr_max,abpd,0.11830008558531516,-1.0
2271,bicarbonate_min,lactate_max,0.11817706888096387,-1.0
2955,lactate_max,bicarbonate_min,0.11817706888096387,-1.0
3497,po2_min,potassium_max,0.11811653688499102,-1.0
2509,potassium_max,po2_min,0.11811653688499102,-1.0
5264,phenylephrine,glucose_max,0.11806864440174421,-1.0
2224,glucose_max,phenylephrine,0.11806864440174421,-1.0
5891,abpm,magnesium_min,0.11792317532532232,1.0
3079,magnesium_min,abpm,0.11792317532532232,1.0
1030,nbps_min,bicarbonate_min,0.11775182386500282,1.0
2246,bicarbonate_min,nbps_min,0.11775182386500282,1.0
1308,rr_max,abpm,0.11765722112458808,-1.0
5868,abpm,rr_max,0.11765722112458808,-1.0
3828,urineoutput,admission_type_ew_emer,0.11754199735506289,1.0
4284,admission_type_ew_emer,urineoutput,0.11754199735506289,1.0
1011,nbps_min,nbpm_max,0.11748983337275729,1.0
783,nbpm_max,nbps_min,0.11748983337275729,1.0
430,heart_rate_min,po2_min,0.1174456844354006,-1.0
3470,po2_min,heart_rate_min,0.1174456844354006,-1.0
3421,pco2_max,sodium_min,0.11735390174486995,1.0
2585,sodium_min,pco2_max,0.11735390174486995,1.0
1848,calcium_max,n_stays,0.11730368866536649,-1.0
24,n_stays,calcium_max,0.11730368866536649,-1.0
2948,lactate_max,bun_max,0.11720634479031652,1.0
1732,bun_max,lactate_max,0.11720634479031652,1.0
5796,abpd,bun_min,0.11688691362020202,-1.0
1692,bun_min,abpd,0.11688691362020202,-1.0
1992,creatinine_min,norepinephrine,0.1168803818525399,1.0
5184,norepinephrine,creatinine_min,0.1168803818525399,1.0
5558,albumin,nbps_max,0.11680283258725059,1.0
1150,nbps_max,albumin,0.11680283258725059,1.0
5719,abps,bun_min,0.1167952768627147,-1.0
1691,bun_min,abps,0.1167952768627147,-1.0
3031,magnesium_min,glucose_max,0.11655108997583706,-1.0
2195,glucose_max,magnesium_min,0.11655108997583706,-1.0
2662,sodium_max,pco2_max,0.11628709359886287,1.0
3422,pco2_max,sodium_max,0.11628709359886287,1.0
5249,phenylephrine,nbps_min,0.11619214202268553,-1.0
1069,nbps_min,phenylephrine,0.11619214202268553,-1.0
689,temperature_max,bilirubin,0.11611150737505428,1.0
5629,bilirubin,temperature_max,0.11611150737505428,1.0
5622,bilirubin,anchor_age,0.11606926914872011,-1.0
150,anchor_age,bilirubin,0.11606926914872011,-1.0
2848,wbc_max,abpm,0.11594015257365312,1.0
5888,abpm,wbc_max,0.11594015257365312,1.0
2313,bicarbonate_max,weight,0.11589565847522897,1.0
261,weight,bicarbonate_max,0.11589565847522897,1.0
5305,phenylephrine,vasopressin,0.115399303959225,1.0
5381,vasopressin,phenylephrine,0.115399303959225,1.0
5873,abpm,bun_min,0.11501145768738052,-1.0
1693,bun_min,abpm,0.11501145768738052,-1.0
1540,platelet_max,n_stays,0.11499076830530704,-1.0
20,n_stays,platelet_max,0.11499076830530704,-1.0
5679,bilirubin,admission_type_urgent,0.11469157452849166,1.0
4539,admission_type_urgent,bilirubin,0.11469157452849166,1.0
5244,phenylephrine,temperature_max,0.114669314810191,-1.0
684,temperature_max,phenylephrine,0.114669314810191,-1.0
3302,ph_max,phenylephrine,0.11463207432200148,1.0
5278,phenylephrine,ph_max,0.11463207432200148,1.0
2428,potassium_min,ph_min,0.11457467030327181,-1.0
3188,ph_min,potassium_min,0.11457467030327181,-1.0
517,heart_rate_max,admission_type_ew_emer,0.11457179664246683,1.0
4241,admission_type_ew_emer,heart_rate_max,0.11457179664246683,1.0
2846,wbc_max,abps,0.11456440273841495,1.0
5734,abps,wbc_max,0.11456440273841495,1.0
5811,abpd,wbc_max,0.1145086073236903,1.0
2847,wbc_max,abpd,0.1145086073236903,1.0
2722,wbc_min,glucose_min,0.11434756527930096,1.0
2114,glucose_min,wbc_min,0.11434756527930096,1.0
2840,wbc_max,phenylephrine,0.11434077705889283,1.0
5272,phenylephrine,wbc_max,0.11434077705889283,1.0
2093,glucose_min,nbps_max,0.1143048678269366,1.0
1105,nbps_max,glucose_min,0.1143048678269366,1.0
2238,bicarbonate_min,heart_rate_min,0.11423374506006362,-1.0
414,heart_rate_min,bicarbonate_min,0.11423374506006362,-1.0
5457,dobutamine,norepinephrine,0.11420104691180981,1.0
5229,norepinephrine,dobutamine,0.11420104691180981,1.0
5870,abpm,spo2_max,0.11419864378693859,1.0
1462,spo2_max,abpm,0.11419864378693859,1.0
162,suspected_infection,temperature_max,0.11403437798023638,1.0
618,temperature_max,suspected_infection,0.11403437798023638,1.0
177,suspected_infection,calcium_min,0.11386048725693367,-1.0
1773,calcium_min,suspected_infection,0.11386048725693367,-1.0
4519,admission_type_urgent,admission_type_elective,0.11379291862308479,-1.0
4139,admission_type_elective,admission_type_urgent,0.11379291862308479,-1.0
5362,vasopressin,urineoutput,0.11370314184944229,-1.0
3842,urineoutput,vasopressin,0.11370314184944229,-1.0
1831,calcium_min,ventilation_status_invasivevent,0.11369406263595974,-1.0
4643,ventilation_status_invasivevent,calcium_min,0.11369406263595974,-1.0
68,n_stays,phenylephrine,0.1135622550409911,1.0
5236,phenylephrine,n_stays,0.1135622550409911,1.0
3471,po2_min,heart_rate_max,0.11349170061601375,-1.0
507,heart_rate_max,po2_min,0.11349170061601375,-1.0
2176,glucose_max,platelet_max,0.11322990029866664,1.0
1568,platelet_max,glucose_max,0.11322990029866664,1.0
5385,vasopressin,albumin,0.11232890172333299,1.0
5613,albumin,vasopressin,0.11232890172333299,1.0
628,temperature_max,nbpd_max,0.11204526063432468,1.0
932,nbpd_max,temperature_max,0.11204526063432468,1.0
1461,spo2_max,abpd,0.11196675164670554,1.0
5793,abpd,spo2_max,0.11196675164670554,1.0
2229,glucose_max,bilirubin,0.1119431724010948,1.0
5649,bilirubin,glucose_max,0.1119431724010948,1.0
3239,ph_max,heart_rate_min,0.1117829700984577,-1.0
427,heart_rate_min,ph_max,0.1117829700984577,-1.0
309,height_chart,anchor_age,0.11178192338381816,-1.0
81,anchor_age,height_chart,0.11178192338381816,-1.0
1460,spo2_max,abps,0.11177035228927416,1.0
5716,abps,spo2_max,0.11177035228927416,1.0
1608,platelet_max,phenylephrine,0.11151195332092873,-1.0
5256,phenylephrine,platelet_max,0.11151195332092873,-1.0
1555,platelet_max,rr_min,0.11148414618408103,1.0
1175,rr_min,platelet_max,0.11148414618408103,1.0
5654,bilirubin,sodium_min,0.11145731076084969,-1.0
2614,sodium_min,bilirubin,0.11145731076084969,-1.0
3247,ph_max,nbps_min,0.11145041799976291,1.0
1043,nbps_min,ph_max,0.11145041799976291,1.0
1602,platelet_max,ventilation_status_oxygen,0.11142881973065345,-1.0
4794,ventilation_status_oxygen,platelet_max,0.11142881973065345,-1.0
4639,ventilation_status_invasivevent,platelet_min,0.11119771928410874,-1.0
1523,platelet_min,ventilation_status_invasivevent,0.11119771928410874,-1.0
134,anchor_age,admission_type_surgical_same_day_admission,0.11107492968907455,1.0
4390,admission_type_surgical_same_day_admission,anchor_age,0.11107492968907455,1.0
5241,phenylephrine,heart_rate_min,0.1109576512903253,-1.0
453,heart_rate_min,phenylephrine,0.1109576512903253,-1.0
3534,po2_min,vasopressin,0.11075039215964906,-1.0
5358,vasopressin,po2_min,0.11075039215964906,-1.0
167,suspected_infection,nbps_min,0.11060084255768475,-1.0
1003,nbps_min,suspected_infection,0.11060084255768475,-1.0
732,nbpm_min,magnesium_min,0.11051757592020027,1.0
3012,magnesium_min,nbpm_min,0.11051757592020027,1.0
5173,norepinephrine,nbps_max,0.11006259458299553,-1.0
1145,nbps_max,norepinephrine,0.11006259458299553,-1.0
5,n_stays,heart_rate_min,0.10983230260377212,-1.0
385,heart_rate_min,n_stays,0.10983230260377212,-1.0
1928,creatinine_min,weight,0.10982353798466589,1.0
256,weight,creatinine_min,0.10982353798466589,1.0
4700,ventilation_status_noninvasivevent,weight,0.10979318850965504,1.0
292,weight,ventilation_status_noninvasivevent,0.10979318850965504,1.0
5216,norepinephrine,admission_type_surgical_same_day_admission,0.10954536081046105,-1.0
4456,admission_type_surgical_same_day_admission,norepinephrine,0.10954536081046105,-1.0
1833,calcium_min,ventilation_status_oxygen,0.10948286085406184,1.0
4797,ventilation_status_oxygen,calcium_min,0.10948286085406184,1.0
396,heart_rate_min,nbpd_min,0.10940027187458712,1.0
852,nbpd_min,heart_rate_min,0.10940027187458712,1.0
60,n_stays,ventilation_status_invasivevent,0.10937251368449026,1.0
4620,ventilation_status_invasivevent,n_stays,0.10937251368449026,1.0
1103,nbps_max,creatinine_min,0.1093339630804044,1.0
1939,creatinine_min,nbps_max,0.1093339630804044,1.0
5550,albumin,heart_rate_max,0.10919542036272183,1.0
534,heart_rate_max,albumin,0.10919542036272183,1.0
3782,urineoutput,nbpm_min,0.10911959234270757,1.0
742,nbpm_min,urineoutput,0.10911959234270757,1.0
5195,norepinephrine,wbc_max,0.10894339975740255,1.0
2839,wbc_max,norepinephrine,0.10894339975740255,1.0
2048,creatinine_max,po2_max,0.1088947127595519,-1.0
3568,po2_max,creatinine_max,0.1088947127595519,-1.0
1239,rr_max,temperature_min,0.10879292770647957,1.0
555,temperature_min,rr_max,0.10879292770647957,1.0
19,n_stays,platelet_min,0.10865006076935589,-1.0
1463,platelet_min,n_stays,0.10865006076935589,-1.0
2252,bicarbonate_min,platelet_min,0.10853397604432702,1.0
1492,platelet_min,bicarbonate_min,0.10853397604432702,1.0
861,nbpd_min,nbps_max,0.1085133714871292,1.0
1089,nbps_max,nbpd_min,0.1085133714871292,1.0
445,heart_rate_min,ventilation_status_invasivevent,0.10844628922796981,-1.0
4625,ventilation_status_invasivevent,heart_rate_min,0.10844628922796981,-1.0
2016,creatinine_max,nbps_max,0.10834769006722857,1.0
1104,nbps_max,creatinine_max,0.10834769006722857,1.0
758,nbpm_min,dopamine,0.10825657536225185,-1.0
5014,dopamine,nbpm_min,0.10825657536225185,-1.0
977,nbpd_max,admission_type_elective,0.10825237701173528,-1.0
4093,admission_type_elective,nbpd_max,0.10825237701173528,-1.0
4264,admission_type_ew_emer,bicarbonate_min,0.10813153988233112,-1.0
2288,bicarbonate_min,admission_type_ew_emer,0.10813153988233112,-1.0
5876,abpm,calcium_max,0.10786117355672743,-1.0
1924,calcium_max,abpm,0.10786117355672743,-1.0
1094,nbps_max,rr_max,0.10772736651016036,1.0
1246,rr_max,nbps_max,0.10772736651016036,1.0
5623,bilirubin,suspected_infection,0.10724379395024933,1.0
227,suspected_infection,bilirubin,0.10724379395024933,1.0
1098,nbps_max,platelet_max,0.10720818183827734,1.0
1554,platelet_max,nbps_max,0.10720818183827734,1.0
108,anchor_age,potassium_min,0.10719054949152142,1.0
2388,potassium_min,anchor_age,0.10719054949152142,1.0
4953,gender_m,creatinine_min,0.10714785206138859,1.0
1989,creatinine_min,gender_m,0.10714785206138859,1.0
4091,admission_type_elective,nbpm_max,0.10697429776064236,-1.0
823,nbpm_max,admission_type_elective,0.10697429776064236,-1.0
197,suspected_infection,pco2_min,0.10692738093686915,-1.0
3313,pco2_min,suspected_infection,0.10692738093686915,-1.0
252,weight,bun_min,0.10687035510739645,1.0
1620,bun_min,weight,0.10687035510739645,1.0
5799,abpd,calcium_max,0.10673336535292277,-1.0
1923,calcium_max,abpd,0.10673336535292277,-1.0
3650,gcs_min,potassium_min,0.10673318138904789,1.0
2434,potassium_min,gcs_min,0.10673318138904789,1.0
3204,ph_min,gcs_min,0.10664687882727891,1.0
3660,gcs_min,ph_min,0.10664687882727891,1.0
4517,admission_type_urgent,admission_type_direct_emer,0.10661056694623455,-1.0
3985,admission_type_direct_emer,admission_type_urgent,0.10661056694623455,-1.0
1922,calcium_max,abps,0.10657404043518777,-1.0
5722,abps,calcium_max,0.10657404043518777,-1.0
3306,ph_max,albumin,0.10657299915086799,-1.0
5586,albumin,ph_max,0.10657299915086799,-1.0
1971,creatinine_min,po2_max,0.1063092472826222,-1.0
3567,po2_max,creatinine_min,0.1063092472826222,-1.0
5016,dopamine,nbpd_min,0.10626879768719244,-1.0
912,nbpd_min,dopamine,0.10626879768719244,-1.0
2234,bicarbonate_min,anchor_age,0.1061722777051923,1.0
106,anchor_age,bicarbonate_min,0.1061722777051923,1.0
1493,platelet_min,bicarbonate_max,0.1060866341571715,1.0
2329,bicarbonate_max,platelet_min,0.1060866341571715,1.0
1703,bun_max,nbpm_min,0.10600513254912389,-1.0
715,nbpm_min,bun_max,0.10600513254912389,-1.0
3044,magnesium_min,ph_min,0.10547195280906403,1.0
3196,ph_min,magnesium_min,0.10547195280906403,1.0
5355,vasopressin,ph_max,0.10546620378268111,-1.0
3303,ph_max,vasopressin,0.10546620378268111,-1.0
3549,po2_max,temperature_min,0.105454771503123,-1.0
585,temperature_min,po2_max,0.105454771503123,-1.0
4437,admission_type_surgical_same_day_admission,sofa,0.10540812851968084,-1.0
3753,sofa,admission_type_surgical_same_day_admission,0.10540812851968084,-1.0
45,n_stays,po2_min,0.10534536387572485,-1.0
3465,po2_min,n_stays,0.10534536387572485,-1.0
1762,bun_max,phenylephrine,0.10495687188516542,-1.0
5258,phenylephrine,bun_max,0.10495687188516542,-1.0
3168,ph_min,nbpd_min,0.10487601920633866,1.0
888,nbpd_min,ph_min,0.10487601920633866,1.0
130,anchor_age,admission_type_elective,0.10485541065638922,1.0
4082,admission_type_elective,anchor_age,0.10485541065638922,1.0
497,heart_rate_max,wbc_min,0.10484193605724923,1.0
2701,wbc_min,heart_rate_max,0.10484193605724923,1.0
226,suspected_infection,albumin,0.1047582499738494,1.0
5546,albumin,suspected_infection,0.1047582499738494,1.0
1147,nbps_max,vasopressin,0.1046127740063466,-1.0
5327,vasopressin,nbps_max,0.1046127740063466,-1.0
5569,albumin,creatinine_min,0.10456157237332826,1.0
1997,creatinine_min,albumin,0.10456157237332826,1.0
1953,creatinine_min,glucose_max,0.10437614213210389,1.0
2181,glucose_max,creatinine_min,0.10437614213210389,1.0
1541,platelet_max,anchor_age,0.10426722228896575,-1.0
97,anchor_age,platelet_max,0.10426722228896575,-1.0
2626,sodium_max,temperature_max,0.10413593941394801,1.0
650,temperature_max,sodium_max,0.10413593941394801,1.0
2198,glucose_max,ph_max,0.10400234923988373,-1.0
3262,ph_max,glucose_max,0.10400234923988373,-1.0
39,n_stays,magnesium_min,0.10398145240820478,-1.0
3003,magnesium_min,n_stays,0.10398145240820478,-1.0
3488,po2_min,calcium_min,0.10370904843542365,1.0
1816,calcium_min,po2_min,0.10370904843542365,1.0
3061,magnesium_min,admission_type_urgent,0.10350424448056213,1.0
4505,admission_type_urgent,magnesium_min,0.10350424448056213,1.0
5534,milrinone,norepinephrine,0.10341205994341164,1.0
5230,norepinephrine,milrinone,0.10341205994341164,1.0
4815,ventilation_status_oxygen,ph_min,0.10333759349230515,1.0
3219,ph_min,ventilation_status_oxygen,0.10333759349230515,1.0
457,heart_rate_min,albumin,0.10325701307287316,1.0
5549,albumin,heart_rate_min,0.10325701307287316,1.0
2777,wbc_max,heart_rate_min,0.1032372344828288,1.0
421,heart_rate_min,wbc_max,0.1032372344828288,1.0
257,weight,creatinine_max,0.10320679231614655,1.0
2005,creatinine_max,weight,0.10320679231614655,1.0
775,nbpm_max,heart_rate_min,0.10305230716133339,1.0
395,heart_rate_min,nbpm_max,0.10305230716133339,1.0
4126,admission_type_elective,po2_min,0.10278964333654743,1.0
3518,po2_min,admission_type_elective,0.10278964333654743,1.0
5630,bilirubin,nbpm_min,0.10277648656624122,-1.0
766,nbpm_min,bilirubin,0.10277648656624122,-1.0
1626,bun_min,nbpm_min,0.10271488697463375,-1.0
714,nbpm_min,bun_min,0.10271488697463375,-1.0
1196,rr_min,ph_min,0.10269738451804297,1.0
3172,ph_min,rr_min,0.10269738451804297,1.0
163,suspected_infection,nbpm_min,0.10257297205144765,-1.0
695,nbpm_min,suspected_infection,0.10257297205144765,-1.0
5284,phenylephrine,sofa,0.10243864098389342,1.0
3764,sofa,phenylephrine,0.10243864098389342,1.0
2290,bicarbonate_min,admission_type_surgical_same_day_admission,0.1021939357960795,1.0
4418,admission_type_surgical_same_day_admission,bicarbonate_min,0.1021939357960795,1.0
2512,potassium_max,sofa,0.10216796338404759,1.0
3728,sofa,potassium_max,0.10216796338404759,1.0
2092,glucose_min,nbps_min,0.1019434351483109,1.0
1028,nbps_min,glucose_min,0.1019434351483109,1.0
2632,sodium_max,nbps_max,0.10191916512330826,1.0
1112,nbps_max,sodium_max,0.10191916512330826,1.0
3754,sofa,admission_type_urgent,0.1016057521303395,1.0
4514,admission_type_urgent,sofa,0.1016057521303395,1.0
3583,po2_max,ph_min,0.10158456726668504,-1.0
3203,ph_min,po2_max,0.10158456726668504,-1.0
3551,po2_max,nbpm_min,0.10153035080273702,1.0
739,nbpm_min,po2_max,0.10153035080273702,1.0
1454,spo2_max,phenylephrine,0.10152546600615579,1.0
5254,phenylephrine,spo2_max,0.10152546600615579,1.0
59,n_stays,ventilation_status_highflow,0.10137589988751458,1.0
4543,ventilation_status_highflow,n_stays,0.10137589988751458,1.0
5072,dopamine,norepinephrine,0.10128561912177184,1.0
5224,norepinephrine,dopamine,0.10128561912177184,1.0
30,n_stays,bicarbonate_max,0.10124048580443538,-1.0
2310,bicarbonate_max,n_stays,0.10124048580443538,-1.0
1877,calcium_max,bicarbonate_min,0.10121237228764754,1.0
2257,bicarbonate_min,calcium_max,0.10121237228764754,1.0
5183,norepinephrine,calcium_max,0.1012092832592233,-1.0
1915,calcium_max,norepinephrine,0.1012092832592233,-1.0
5335,vasopressin,bun_max,0.1012029209765971,1.0
1763,bun_max,vasopressin,0.1012029209765971,1.0
870,nbpd_min,calcium_min,0.10117500286193538,1.0
1782,calcium_min,nbpd_min,0.10117500286193538,1.0
549,temperature_min,nbpm_max,0.10107252383990013,1.0
777,nbpm_max,temperature_min,0.10107252383990013,1.0
1818,calcium_min,gcs_min,0.10095916587858572,1.0
3642,gcs_min,calcium_min,0.10095916587858572,1.0
1970,creatinine_min,po2_min,0.10085530473155935,-1.0
3490,po2_min,creatinine_min,0.10085530473155935,-1.0
5795,abpd,platelet_max,0.10060482090415285,-1.0
1615,platelet_max,abpd,0.10060482090415285,-1.0
5718,abps,platelet_max,0.10057230508237498,-1.0
1614,platelet_max,abps,0.10057230508237498,-1.0
804,nbpm_max,sodium_max,0.1003349915250747,1.0
2628,sodium_max,nbpm_max,0.1003349915250747,1.0
5572,albumin,glucose_max,0.10032238338432237,1.0
2228,glucose_max,albumin,0.10032238338432237,1.0
5872,abpm,platelet_max,0.09984487448058327,-1.0
1616,platelet_max,abpm,0.09984487448058327,-1.0
3017,magnesium_min,nbps_max,0.09981358474850661,-1.0
1117,nbps_max,magnesium_min,0.09981358474850661,-1.0
23,n_stays,calcium_min,0.09975323488067016,-1.0
1771,calcium_min,n_stays,0.09975323488067016,-1.0
3784,urineoutput,nbpd_min,0.09973172087041429,1.0
896,nbpd_min,urineoutput,0.09973172087041429,1.0
735,nbpm_min,ph_max,0.09954363753584608,1.0
3243,ph_max,nbpm_min,0.09954363753584608,1.0
5360,vasopressin,gcs_min,0.09921410013249173,-1.0
3688,gcs_min,vasopressin,0.09921410013249173,-1.0
893,nbpd_min,po2_max,0.09916991603222547,1.0
3553,po2_max,nbpd_min,0.09916991603222547,1.0
5324,vasopressin,nbpd_min,0.09908247726627346,-1.0
916,nbpd_min,vasopressin,0.09908247726627346,-1.0
3474,po2_min,nbpm_min,0.09905601415862102,1.0
738,nbpm_min,po2_min,0.09905601415862102,1.0
4415,admission_type_surgical_same_day_admission,creatinine_max,0.09897411733344764,-1.0
2059,creatinine_max,admission_type_surgical_same_day_admission,0.09897411733344764,-1.0
5339,vasopressin,creatinine_max,0.09883275519108964,1.0
2071,creatinine_max,vasopressin,0.09883275519108964,1.0
2646,sodium_max,glucose_max,0.09872886576979624,1.0
2190,glucose_max,sodium_max,0.09872886576979624,1.0
2963,lactate_max,lactate_min,0.09868276597973838,1.0
2887,lactate_min,lactate_max,0.09868276597973838,1.0
3738,sofa,ph_max,0.09867466318202034,-1.0
3282,ph_max,sofa,0.09867466318202034,-1.0
1799,calcium_min,glucose_max,0.09864017368405441,-1.0
2179,glucose_max,calcium_min,0.09864017368405441,-1.0
3507,po2_min,ph_max,0.09860599632544158,1.0
3279,ph_max,po2_min,0.09860599632544158,1.0
44,n_stays,pco2_max,0.09842661985630123,-1.0
3388,pco2_max,n_stays,0.09842661985630123,-1.0
4663,ventilation_status_invasivevent,pco2_min,0.09837352932093309,-1.0
3371,pco2_min,ventilation_status_invasivevent,0.09837352932093309,-1.0
404,heart_rate_min,platelet_min,0.09835315817221946,1.0
1468,platelet_min,heart_rate_min,0.09835315817221946,1.0
2608,sodium_min,norepinephrine,0.09830963338193063,-1.0
5192,norepinephrine,sodium_min,0.09830963338193063,-1.0
3036,magnesium_min,sodium_min,0.09830193338376707,1.0
2580,sodium_min,magnesium_min,0.09830193338376707,1.0
2700,wbc_min,heart_rate_min,0.09791890625178998,1.0
420,heart_rate_min,wbc_min,0.09791890625178998,1.0
551,temperature_min,nbpd_max,0.09776637280830755,1.0
931,nbpd_max,temperature_min,0.09776637280830755,1.0
4404,admission_type_surgical_same_day_admission,rr_min,0.09769637221170654,-1.0
1212,rr_min,admission_type_surgical_same_day_admission,0.09769637221170654,-1.0
2346,bicarbonate_max,wbc_max,0.09767930562775093,-1.0
2802,wbc_max,bicarbonate_max,0.09767930562775093,-1.0
3112,magnesium_max,potassium_max,0.09734918477848203,1.0
2504,potassium_max,magnesium_max,0.09734918477848203,1.0
4805,ventilation_status_oxygen,potassium_min,0.09720286999711511,1.0
2449,potassium_min,ventilation_status_oxygen,0.09720286999711511,1.0
3028,magnesium_min,creatinine_min,0.09715036660963189,1.0
1964,creatinine_min,magnesium_min,0.09715036660963189,1.0
1525,platelet_min,ventilation_status_oxygen,0.09712379846070684,-1.0
4793,ventilation_status_oxygen,platelet_min,0.09712379846070684,-1.0
2484,potassium_max,platelet_max,0.0970722727429401,1.0
1572,platelet_max,potassium_max,0.0970722727429401,1.0
190,suspected_infection,wbc_max,0.09706005850966663,1.0
2774,wbc_max,suspected_infection,0.09706005850966663,1.0
1100,nbps_max,bun_max,0.09702576092524774,1.0
1708,bun_max,nbps_max,0.09702576092524774,1.0
3163,ph_min,heart_rate_max,0.09695885335734532,-1.0
503,heart_rate_max,ph_min,0.09695885335734532,-1.0
4409,admission_type_surgical_same_day_admission,platelet_max,0.09688424448315283,-1.0
1597,platelet_max,admission_type_surgical_same_day_admission,0.09688424448315283,-1.0
1305,rr_max,bilirubin,0.09675146486352547,1.0
5637,bilirubin,rr_max,0.09675146486352547,1.0
3542,po2_max,n_stays,0.09663546194994115,-1.0
46,n_stays,po2_max,0.09663546194994115,-1.0
3434,pco2_max,po2_max,0.09657788368933828,1.0
3586,po2_max,pco2_max,0.09657788368933828,1.0
5257,phenylephrine,bun_min,0.09649901324453332,-1.0
1685,bun_min,phenylephrine,0.09649901324453332,-1.0
2066,creatinine_max,gender_m,0.0964528207868036,1.0
4954,gender_m,creatinine_max,0.0964528207868036,1.0
2102,glucose_min,calcium_min,0.09621223649468397,1.0
1798,calcium_min,glucose_min,0.09621223649468397,1.0
